Year,name,team,position,games_played,minutes,adjusted_plus_minus_per_48,wins_produced_per_48,wins_produced,points_over_par_per_48,points_per_48,rebounds_per_48,assists_per_48
2008,John Salmons,"CHI, SAC",2.7,79,2958,0.188,0.104,6.4,0.2,23.5,5.4,4.0
2008,Vince Carter,BRK,2.4,80,2946,0.195,0.11,6.8,0.3,27.1,6.7,6.1
2008,Rudy Gay,MEM,3.3,79,2945,0.127,0.02,1.2,-2.5,24.3,7.1,2.2
2008,Richard Jefferson,MIL,3.0,82,2938,0.147,0.062,3.8,-1.1,26.3,6.1,3.3
2008,Chris Bosh,TOR,4.4,77,2927,0.307,0.136,8.3,1.2,28.6,12.6,3.1
2008,Chris Duhon,NYK,1.0,79,2906,0.229,0.136,8.2,1.1,14.5,4.1,9.3
2008,Brandon Roy,POR,2.5,78,2903,0.299,0.215,13.0,3.6,29.2,6.1,6.6
2008,Jason Kidd,DAL,1.2,81,2885,0.385,0.293,17.6,6.0,12.2,8.3,11.7
2008,Kevin Durant,OKC,3.0,74,2884,0.22,0.135,8.1,1.1,31.1,8.0,3.4
2008,Ray Allen,BOS,2.0,79,2875,0.272,0.187,11.2,2.7,23.9,4.6,3.6
2008,Jeff Green,OKC,3.9,78,2869,0.165,0.005,0.3,-2.9,21.6,8.7,2.6
2008,Rashard Lewis,ORL,3.5,79,2858,0.264,0.137,8.2,1.2,23.5,7.6,3.4
2008,Mo Williams,CLE,1.0,81,2834,0.214,0.121,7.1,0.7,24.4,4.7,5.6
2008,David Lee,NYK,4.5,81,2823,0.382,0.211,12.4,3.5,22.0,16.2,3.0
2008,Dwight Howard,ORL,5.0,79,2821,0.508,0.337,19.8,7.4,27.6,18.6,1.9
2008,Hedo Turkoglu,ORL,3.5,77,2814,0.191,0.063,3.7,-1.1,22.1,7.0,6.4
2008,Chauncey Billups,"DEN, DET",1.3,79,2788,0.272,0.181,10.5,2.6,24.1,4.1,8.7
2008,Boris Diaw,"CHA, PHO",3.6,81,2753,0.223,0.087,5.0,-0.4,18.7,7.5,5.8
2008,Mike Bibby,ATL,1.0,79,2740,0.22,0.127,7.2,0.9,20.6,4.9,6.9
2008,Wilson Chandler,NYK,3.3,82,2734,0.132,0.021,1.2,-2.4,20.8,7.8,3.0
2008,Jarrett Jack,IND,1.6,82,2716,0.181,0.093,5.3,-0.2,19.0,4.9,6.0
2008,Emeka Okafor,CHA,5.0,82,2691,0.381,0.211,11.8,3.5,19.4,14.8,0.9
2008,Eric Gordon,LAC,2.0,78,2676,0.161,0.076,4.2,-0.7,22.5,3.6,3.9
2008,Gerald Wallace,CHA,3.5,71,2669,0.331,0.204,11.3,3.3,21.3,9.9,3.4
2008,Russell Westbrook,OKC,1.3,82,2667,0.138,0.048,2.7,-1.6,22.6,7.2,7.8
2008,Al Thornton,LAC,3.5,71,2653,0.069,-0.058,-3.2,-4.9,21.6,6.7,1.9
2008,Rajon Rondo,BOS,1.0,80,2642,0.363,0.27,14.9,5.3,17.3,7.6,12.0
2008,Anthony Parker,TOR,2.0,80,2636,0.184,0.099,5.4,0.0,15.6,5.8,4.9
2008,Mario Chalmers,MIA,1.0,82,2626,0.213,0.12,6.5,0.6,15.0,4.2,7.4
2008,Ryan Gomes,MIN,3.5,82,2613,0.137,0.009,0.5,-2.8,20.1,7.2,2.5
2008,Rasual Butler,NOR,2.5,82,2613,0.164,0.08,4.3,-0.6,16.9,5.0,1.4
2008,Ronnie Brewer,UTH,2.5,81,2604,0.257,0.173,9.4,2.3,20.5,5.5,3.3
2008,Yao Ming,HOU,5.0,77,2589,0.371,0.2,10.8,3.1,28.1,14.1,2.5
2008,Caron Butler,WAS,2.5,67,2584,0.2,0.116,6.2,0.5,25.9,7.7,5.4
2008,Thaddeus Young,PHI,3.7,75,2576,0.202,0.058,3.1,-1.3,21.3,7.0,1.6
2008,Udonis Haslem,MIA,4.5,75,2560,0.268,0.098,5.2,0.0,14.9,11.6,1.6
2008,Al Harrington,"GSW, NYK",4.9,73,2546,0.137,-0.034,-1.8,-4.1,27.7,8.6,1.9
2008,Tim Duncan,SAS,4.7,75,2522,0.384,0.214,11.2,3.6,27.6,15.2,5.0
2008,Marc Gasol,MEM,5.0,82,2521,0.309,0.139,7.3,1.2,18.6,11.5,2.7
2008,Rodney Stuckey,DET,1.2,79,2516,0.146,0.055,2.9,-1.4,20.2,5.2,7.4
2008,Nene Hilario,DEN,5.0,77,2510,0.373,0.203,10.6,3.2,21.5,11.4,2.1
2008,Mike Conley,MEM,1.0,82,2508,0.212,0.119,6.2,0.6,17.1,5.3,6.8
2008,Deron Williams,UTH,1.0,68,2505,0.281,0.188,9.8,2.8,25.3,3.7,13.9
2008,Brook Lopez,BRK,5.0,82,2501,0.304,0.134,7.0,1.1,20.5,12.8,1.7
2008,Roger Mason,SAS,2.0,82,2496,0.152,0.068,3.5,-1.0,18.6,4.8,3.3
2008,Devin Harris,BRK,1.0,69,2494,0.225,0.132,6.9,1.0,28.3,4.4,9.2
2008,Randy Foye,MIN,1.6,70,2494,0.109,0.021,1.1,-2.4,21.9,4.1,5.8
2008,Jason Terry,DAL,2.0,74,2491,0.188,0.104,5.4,0.1,27.9,3.4,4.8
2008,Luis Scola,HOU,4.3,82,2487,0.333,0.162,8.4,2.0,20.1,13.9,2.4
2008,Steve Nash,PHO,1.0,74,2484,0.288,0.195,10.1,3.0,22.4,4.3,13.9
2008,Troy Murphy,IND,4.5,73,2482,0.402,0.232,12.0,4.1,20.1,16.7,3.3
2008,Jamal Crawford,"GSW, NYK",1.6,65,2478,0.12,0.032,1.7,-2.1,24.8,3.7,5.6
2008,Shawn Marion,"MIA, TOR",3.5,69,2470,0.3,0.173,8.9,2.3,17.3,11.4,2.7
2008,Tony Parker,SAS,1.0,72,2456,0.229,0.136,7.0,1.2,30.9,4.4,9.7
2008,Andrea Bargnani,TOR,4.5,78,2453,0.143,-0.027,-1.4,-3.9,23.5,8.1,1.8
2008,Ron Artest,HOU,2.7,69,2451,0.181,0.096,4.9,-0.1,23.1,7.0,4.5
2008,Rafer Alston,"HOU, ORL",1.0,77,2446,0.186,0.093,4.7,-0.2,17.7,4.5,8.0
2008,Grant Hill,PHO,3.5,82,2444,0.23,0.107,5.4,0.2,19.3,8.0,3.7
2008,Derek Fisher,LAL,1.0,82,2441,0.196,0.103,5.3,0.1,16.0,3.7,5.1
2008,Danny Granger,IND,3.5,67,2424,0.216,0.092,4.7,-0.2,34.2,6.8,3.6
2008,Josh Smith,ATL,4.0,69,2420,0.251,0.081,4.1,-0.6,21.3,9.9,3.4
2008,Jason Richardson,"CHA, PHO",2.5,72,2410,0.203,0.118,5.9,0.6,24.1,6.4,2.9
2008,Mehmet Okur,UTH,5.0,72,2409,0.272,0.102,5.1,0.1,24.4,11.1,2.4
2008,Kelenna Azubuike,GSW,2.5,74,2374,0.188,0.104,5.1,0.1,21.5,7.5,2.4
2008,Mike Miller,MIN,2.5,73,2356,0.298,0.214,10.5,3.6,14.7,9.8,6.6
2008,Stephen Jackson,GSW,3.1,59,2338,0.139,0.05,2.4,-1.5,25.1,6.2,7.8
2008,Michael Finley,SAS,3.0,81,2335,0.189,0.105,5.1,0.2,16.1,5.5,2.3
2008,Jose Calderon,TOR,1.0,68,2333,0.333,0.24,11.6,4.4,18.0,4.0,12.5
2008,Lamar Odom,LAL,3.9,78,2315,0.334,0.173,8.3,2.3,18.3,13.2,4.2
2008,Raja Bell,"PHO, CHA",2.0,67,2315,0.145,0.061,2.9,-1.2,16.6,5.0,2.9
2008,Anderson Varejao,CLE,4.4,81,2305,0.344,0.174,8.3,2.3,14.5,12.1,1.7
2008,Jason Thompson,SAC,4.1,82,2302,0.211,0.041,2.0,-1.8,19.0,12.6,1.9
2008,Paul Millsap,UTH,4.0,76,2290,0.353,0.182,8.7,2.6,21.5,13.7,2.9
2008,Richard Hamilton,DET,2.4,67,2278,0.118,0.033,1.6,-2.0,25.8,4.4,6.3
2008,Carmelo Anthony,DEN,3.3,66,2277,0.143,0.03,1.4,-2.2,31.7,9.5,4.7
2008,Beno Udrih,SAC,1.0,73,2270,0.136,0.043,2.0,-1.7,16.9,4.7,7.2
2008,Spencer Hawes,SAC,5.0,77,2259,0.167,-0.003,-0.2,-3.2,18.6,11.7,3.2
2008,T.J. Ford,IND,1.0,74,2258,0.19,0.097,4.6,-0.1,23.5,5.5,8.3
2008,Kendrick Perkins,BOS,5.0,76,2253,0.337,0.167,7.8,2.1,13.8,13.2,2.0
2008,Shaquille O'Neal,PHO,5.0,75,2252,0.347,0.176,8.3,2.4,28.4,13.5,2.7
2008,Baron Davis,LAC,1.0,65,2248,0.092,-0.001,0.0,-3.1,20.7,5.1,10.7
2008,Travis Outlaw,POR,3.3,81,2245,0.169,0.055,2.6,-1.4,22.1,7.1,1.8
2008,J.R. Smith,DEN,2.5,81,2244,0.191,0.106,5.0,0.2,26.4,6.4,4.9
2008,Al Horford,ATL,4.9,67,2242,0.354,0.184,8.6,2.6,16.6,13.4,3.5
2008,Nate Robinson,NYK,1.6,74,2208,0.211,0.124,5.7,0.8,27.7,6.3,6.5
2008,Steve Blake,POR,1.0,69,2188,0.224,0.131,6.0,1.0,16.6,3.8,7.6
2008,Tyrus Thomas,CHI,4.0,79,2174,0.262,0.092,4.2,-0.2,18.9,11.2,1.7
2008,Ramon Sessions,MIL,1.4,79,2172,0.254,0.164,7.4,2.0,21.6,5.9,10.0
2008,Delonte West,CLE,1.9,64,2151,0.241,0.156,7.0,1.8,16.8,4.5,5.0
2008,James Posey,NOR,2.5,75,2139,0.194,0.109,4.9,0.3,15.0,8.1,1.8
2008,Rasheed Wallace,DET,4.6,66,2122,0.249,0.078,3.5,-0.6,18.0,11.1,2.1
2008,Luc Richard Mbah a Moute,MIL,4.0,82,2113,0.294,0.123,5.4,0.8,13.5,11.1,2.0
2008,Kenyon Martin,DEN,4.0,66,2110,0.222,0.051,2.3,-1.5,17.5,9.0,3.0
2008,Brad Miller,"CHI, SAC",5.0,70,2100,0.305,0.135,5.9,1.1,19.0,12.5,5.3
2008,Charlie Villanueva,MIL,4.4,78,2094,0.201,0.031,1.4,-2.1,29.0,11.9,3.1
2008,Sebastian Telfair,MIN,1.0,75,2094,0.08,-0.013,-0.5,-3.5,16.9,2.9,7.9
2008,Marvin Williams,ATL,3.4,61,2093,0.276,0.155,6.8,1.7,19.4,8.8,1.9
2008,Allen Iverson,"DEN, DET",1.5,57,2092,0.13,0.042,1.8,-1.8,22.8,4.0,6.5
2008,Peja Stojakovic,NOR,2.7,61,2088,0.165,0.081,3.5,-0.6,18.7,6.1,1.7
2008,Matt Barnes,PHO,2.5,77,2081,0.168,0.084,3.6,-0.5,18.2,9.7,4.9
2008,Keyon Dooling,BRK,1.3,77,2073,0.188,0.097,4.2,-0.1,17.3,3.6,6.3
2008,Dominic McGuire,WAS,3.6,79,2072,0.263,0.129,5.6,0.9,8.2,9.9,4.6
2008,Jamario Moon,"MIA, TOR",3.0,80,2068,0.293,0.209,9.0,3.4,13.4,8.5,2.2
2008,Kevin Love,MIN,4.8,81,2047,0.357,0.187,8.0,2.7,21.1,17.2,2.0
2008,Samuel Dalembert,PHI,5.0,82,2036,0.338,0.167,7.1,2.1,12.3,16.5,0.4
2008,Luke Ridnour,MIL,1.0,72,2033,0.193,0.1,4.2,0.0,16.2,5.1,8.6
2008,Shane Battier,HOU,3.2,60,2031,0.281,0.18,7.6,2.5,10.3,6.7,3.2
2008,Hakim Warrick,MEM,4.0,82,2029,0.234,0.064,2.7,-1.1,22.5,9.6,1.6
2008,Jermaine O'Neal,"MIA, TOR",5.0,68,2027,0.181,0.011,0.4,-2.7,21.4,10.3,2.9
2008,Michael Beasley,MIA,3.9,81,2008,0.152,-0.013,-0.6,-3.5,26.8,10.5,2.0
2008,Aaron Brooks,HOU,1.0,80,1998,0.107,0.014,0.6,-2.6,21.5,3.8,5.7
2008,Trevor Ariza,LAL,3.0,82,1998,0.302,0.217,9.0,3.7,17.5,8.5,3.5
2008,Rudy Fernandez,POR,2.0,78,1992,0.241,0.156,6.5,1.8,19.6,5.0,3.8
2008,Andres Nocioni,"CHI, SAC",3.9,76,1991,0.126,-0.039,-1.6,-4.3,20.9,8.7,2.5
2008,Francisco Garcia,SAC,3.0,65,1975,0.163,0.079,3.2,-0.6,20.0,5.3,3.6
2008,Ronald Murray,ATL,1.7,80,1974,0.11,0.023,1.0,-2.3,23.7,4.1,3.8
2008,Joel Przybilla,POR,5.0,82,1952,0.46,0.29,11.8,5.9,11.0,17.6,0.7
2008,Amare Stoudemire,PHO,4.5,53,1948,0.276,0.106,4.3,0.2,27.9,10.6,2.6
2008,Kevin Martin,SAC,2.0,51,1947,0.174,0.089,3.6,-0.3,30.9,4.5,3.4
2008,Courtney Lee,ORL,2.0,77,1938,0.178,0.093,3.8,-0.2,16.0,4.4,2.3
2008,Joakim Noah,CHI,5.0,80,1938,0.432,0.261,10.5,5.0,13.3,15.0,2.6
2008,Matt Bonner,SAS,4.5,81,1927,0.326,0.155,6.2,1.7,16.6,9.6,2.0
2008,Marcus Camby,LAC,4.5,62,1925,0.433,0.263,10.5,5.1,16.0,17.2,3.2
2008,Louis Williams,PHI,1.5,81,1919,0.095,0.006,0.3,-2.9,26.0,4.1,6.1
2008,D.J. Augustin,CHA,1.0,72,1908,0.184,0.091,3.6,-0.2,21.4,3.3,6.3
2008,Quentin Richardson,NYK,2.3,72,1893,0.152,0.068,2.7,-1.0,18.6,8.1,3.0
2008,C.J. Watson,GSW,1.0,77,1883,0.199,0.106,4.2,0.2,18.6,4.9,5.3
2008,Kyle Korver,UTH,2.5,78,1874,0.182,0.097,3.8,-0.1,18.1,6.6,3.5
2008,Antonio McDyess,DET,4.5,62,1866,0.373,0.202,7.9,3.2,15.3,15.6,2.1
2008,Andris Biedrins,GSW,5.0,62,1863,0.424,0.253,9.8,4.8,18.9,17.9,3.1
2008,Maurice Evans,ATL,2.5,80,1839,0.199,0.115,4.4,0.5,15.0,6.3,1.4
2008,Nick Young,WAS,2.1,82,1836,0.045,-0.04,-1.5,-4.3,23.3,3.9,2.5
2008,Erick Dampier,DAL,5.0,80,1836,0.435,0.265,10.1,5.2,11.9,14.8,2.0
2008,Al Jefferson,MIN,5.0,50,1835,0.302,0.132,5.0,1.0,30.2,14.3,2.1
2008,Daequan Cook,MIA,2.5,75,1832,0.098,0.013,0.5,-2.7,18.0,5.0,1.9
2008,Jarvis Hayes,BRK,3.0,74,1831,0.142,0.057,2.2,-1.3,16.9,7.0,1.4
2008,Nick Collison,OKC,4.8,71,1831,0.339,0.168,6.4,2.2,15.3,12.8,1.7
2008,Jason Kapono,TOR,2.7,80,1831,0.059,-0.025,-1.0,-3.9,17.1,4.3,2.8
2008,Andrei Kirilenko,UTH,3.6,67,1831,0.273,0.135,5.2,1.1,20.3,8.4,4.6
2008,Willie Green,PHI,2.0,81,1827,0.076,-0.009,-0.3,-3.3,18.0,3.3,4.2
2008,Jeff Foster,IND,4.3,74,1827,0.343,0.173,6.6,2.3,11.9,13.3,3.4
2008,Linas Kleiza,DEN,2.5,82,1823,0.176,0.091,3.5,-0.2,21.4,8.6,1.7
2008,Brandon Rush,IND,2.5,75,1802,0.099,0.015,0.5,-2.6,16.2,6.2,1.8
2008,Daniel Gibson,CLE,1.5,75,1794,0.135,0.046,1.7,-1.6,15.7,4.1,3.5
2008,Anthony Carter,DEN,1.0,78,1786,0.2,0.107,4.0,0.2,11.1,5.5,9.8
2008,Charlie Bell,MIL,2.0,70,1782,0.138,0.053,2.0,-1.4,15.8,3.6,4.1
2008,Earl Watson,OKC,1.0,68,1776,0.112,0.019,0.7,-2.5,12.1,4.9,10.6
2008,Kevin Garnett,BOS,4.0,57,1771,0.371,0.201,7.4,3.2,24.4,13.1,3.9
2008,Zydrunas Ilgauskas,CLE,5.0,65,1765,0.278,0.107,3.9,0.3,22.8,13.3,1.7
2008,Zach Randolph,"LAC, NYK",4.5,50,1756,0.235,0.065,2.4,-1.1,28.5,13.8,2.8
2008,Bobby Simmons,BRK,3.6,71,1729,0.226,0.094,3.4,-0.2,15.4,7.7,2.6
2008,Leandro Barbosa,PHO,1.5,70,1705,0.207,0.119,4.2,0.6,28.0,5.1,4.6
2008,Andray Blatche,WAS,4.9,71,1703,0.172,0.002,0.1,-3.0,20.1,10.7,3.3
2008,Marquis Daniels,IND,2.5,54,1700,0.121,0.037,1.3,-1.9,20.7,7.0,3.2
2008,Ronny Turiaf,GSW,4.9,79,1695,0.291,0.121,4.3,0.7,13.3,10.2,4.7
2008,Kyle Lowry,"HOU, MEM",1.1,77,1679,0.213,0.121,4.2,0.7,16.7,5.4,7.9
2008,Luol Deng,CHI,3.0,49,1665,0.204,0.119,4.1,0.6,19.9,8.5,2.7
2008,Josh Howard,DAL,3.0,52,1662,0.13,0.046,1.6,-1.7,27.0,7.6,2.4
2008,Mike James,"NOR, WAS",1.0,61,1648,0.065,-0.028,-0.9,-3.9,15.5,3.9,5.9
2008,Glen Davis,BOS,4.7,76,1637,0.185,0.014,0.5,-2.6,15.5,8.8,2.0
2008,C.J. Miles,UTH,2.4,72,1622,0.119,0.035,1.2,-2.0,19.4,4.9,3.2
2008,J.J. Barea,DAL,1.0,79,1600,0.138,0.045,1.5,-1.7,18.5,5.3,8.1
2008,Corey Maggette,GSW,4.0,51,1588,0.132,-0.039,-1.3,-4.3,28.7,8.5,2.8
2008,Brandon Bass,DAL,4.0,81,1574,0.26,0.09,3.0,-0.3,20.9,11.2,1.3
2008,Antoine Wright,DAL,2.6,65,1551,0.067,-0.018,-0.6,-3.6,14.7,4.2,2.4
2008,Joey Graham,TOR,2.5,78,1540,0.149,0.064,2.1,-1.1,18.6,9.1,1.5
2008,Wally Szczerbiak,CLE,2.7,74,1526,0.228,0.144,4.6,1.4,16.3,7.3,2.6
2008,Darius Songaila,WAS,4.5,77,1521,0.185,0.015,0.5,-2.6,17.9,7.2,3.0
2008,Anthony Morrow,GSW,2.5,67,1515,0.197,0.112,3.5,0.4,21.4,6.3,2.5
2008,Bruce Bowen,SAS,3.6,80,1507,0.171,0.037,1.2,-1.9,6.8,4.6,1.3
2008,Fred Jones,LAC,2.6,52,1495,0.168,0.084,2.6,-0.5,12.1,4.0,6.0
2008,Bobby Jackson,SAC,1.0,71,1484,0.156,0.063,1.9,-1.1,17.2,6.5,4.6
2008,Anthony Johnson,ORL,1.0,80,1481,0.173,0.08,2.5,-0.6,13.6,4.8,6.5
2008,Larry Hughes,"CHI, NYK",2.3,55,1479,0.136,0.051,1.6,-1.5,20.8,5.2,3.9
2008,Eddie House,BOS,1.5,81,1479,0.236,0.147,4.5,1.5,22.4,5.1,3.0
2008,Zaza Pachulia,ATL,5.0,77,1473,0.313,0.143,4.4,1.4,15.7,14.2,1.9
2008,Carl Landry,HOU,4.0,69,1466,0.352,0.181,5.5,2.6,20.9,11.2,1.3
2008,Darrell Arthur,MEM,4.5,76,1464,0.187,0.017,0.5,-2.6,13.8,11.3,1.4
2008,Craig Smith,MIN,4.0,74,1460,0.225,0.055,1.7,-1.4,24.5,9.3,2.6
2008,Chris Andersen,DEN,4.8,71,1459,0.466,0.296,9.0,6.1,14.9,14.5,1.0
2008,Nicolas Batum,POR,2.7,79,1453,0.255,0.171,5.2,2.2,14.1,7.3,2.4
2008,Thabo Sefolosha,"CHI, OKC",2.5,66,1451,0.241,0.156,4.7,1.8,12.9,8.0,3.7
2008,Andrew Bynum,LAL,5.0,50,1446,0.37,0.2,6.0,3.1,23.7,13.2,2.4
2008,Tyson Chandler,NOR,5.0,45,1445,0.334,0.164,4.9,2.0,13.2,13.1,0.7
2008,Vladimir Radmanovic,"CHA, LAL",3.7,78,1444,0.166,0.018,0.5,-2.5,17.9,7.4,2.7
2008,Dahntay Jones,DEN,2.3,79,1425,0.12,0.036,1.1,-2.0,14.4,5.7,2.6
2008,Yi Jianlian,BRK,4.0,61,1421,0.116,-0.054,-1.6,-4.8,17.7,11.0,2.0
2008,Jason Maxiell,DET,4.5,78,1407,0.352,0.181,5.3,2.6,15.4,11.1,0.8
2008,Kurt Thomas,SAS,4.5,79,1403,0.367,0.196,5.7,3.0,11.7,13.9,2.3
2008,Kirk Hinrich,CHI,1.5,51,1338,0.188,0.099,2.8,0.0,18.0,4.4,7.1
2008,Mickael Pietrus,ORL,2.5,54,1328,0.172,0.088,2.4,-0.3,18.4,6.4,2.3
2008,Greg Oden,POR,5.0,61,1314,0.361,0.19,5.2,2.8,19.7,15.5,1.1
2008,Ben Wallace,CLE,4.5,56,1313,0.421,0.251,6.9,4.7,6.0,13.2,1.6
2008,Ryan Anderson,BRK,4.5,66,1312,0.231,0.06,1.7,-1.2,17.8,11.4,1.9
2008,Jared Jeffries,NYK,3.5,56,1309,0.2,0.073,2.0,-0.8,10.9,8.5,2.9
2008,Jameer Nelson,ORL,1.0,42,1309,0.308,0.215,5.9,3.6,25.7,5.3,8.3
2008,Sasha Vujacic,LAL,2.0,80,1293,0.19,0.105,2.8,0.2,17.1,5.0,4.2
2008,Keith Bogans,"MIL, ORL",2.3,65,1272,0.204,0.12,3.2,0.6,13.7,7.6,2.4
2008,George Hill,SAS,1.1,77,1269,0.138,0.046,1.2,-1.7,16.6,6.0,5.1
2008,Drew Gooden,(3+),4.6,51,1264,0.23,0.06,1.6,-1.2,23.0,13.8,1.8
2008,Marreese Speights,PHI,4.7,79,1262,0.253,0.082,2.2,-0.5,23.1,11.1,1.1
2008,Tim Thomas,(3+),3.6,64,1246,0.135,-0.001,0.0,-3.1,21.0,7.7,2.6
2008,Arron Afflalo,DET,2.0,74,1233,0.128,0.044,1.1,-1.7,14.1,5.2,1.7
2008,Leon Powe,BOS,4.0,70,1226,0.348,0.178,4.5,2.5,21.1,13.5,1.8
2008,Sergio Rodriguez,POR,1.0,80,1225,0.164,0.071,1.8,-0.9,14.0,5.1,11.2
2008,Von Wafer,HOU,2.0,63,1225,0.142,0.057,1.5,-1.3,23.9,4.4,2.8
2008,Rasho Nesterovic,IND,5.0,70,1214,0.203,0.033,0.8,-2.1,18.7,9.5,4.3
2008,Michael Redd,MIL,2.3,33,1202,0.205,0.121,3.0,0.7,27.9,4.3,3.5
2008,Tony Battie,ORL,4.2,77,1202,0.261,0.091,2.3,-0.3,14.9,11.1,1.2
2008,Mikki Moore,"BOS, SAC",4.2,70,1201,0.209,0.039,1.0,-1.9,11.0,10.3,2.1
2008,Rodney Carney,MIN,2.5,67,1198,0.142,0.058,1.4,-1.3,19.3,5.0,1.0
2008,Carlos Boozer,UTH,4.5,37,1196,0.257,0.087,2.2,-0.4,24.0,15.4,3.2
2008,Jordan Farmar,LAL,1.0,65,1191,0.075,-0.018,-0.4,-3.6,16.8,4.7,6.2
2008,Tracy McGrady,HOU,2.5,35,1181,0.186,0.101,2.5,0.1,22.1,6.3,7.1
2008,Manu Ginobili,SAS,2.0,44,1180,0.327,0.242,6.0,4.5,27.8,8.1,6.4
2008,Javaris Crittenton,"MEM, WAS",1.1,63,1174,0.142,0.05,1.2,-1.5,13.0,6.8,6.1
2008,Kyle Weaver,OKC,2.0,56,1166,0.192,0.108,2.6,0.3,12.3,5.4,4.2
2008,Luke Walton,LAL,3.0,65,1166,0.202,0.117,2.8,0.6,13.4,7.4,7.3
2008,Quinton Ross,MEM,2.5,68,1164,0.1,0.016,0.4,-2.6,10.9,5.2,1.9
2008,Steve Novak,LAC,3.3,71,1160,0.189,0.081,2.0,-0.6,20.4,5.2,1.7
2008,Jared Dudley,"CHA, PHO",2.7,68,1155,0.272,0.188,4.5,2.8,15.5,8.5,2.3
2008,JaVale McGee,WAS,5.0,75,1142,0.257,0.086,2.1,-0.4,20.6,12.4,1.0
2008,Nenad Krstic,OKC,5.0,46,1141,0.193,0.023,0.5,-2.4,18.7,10.6,1.2
2008,Reggie Evans,PHI,4.0,79,1140,0.291,0.121,2.9,0.7,11.0,15.2,1.1
2008,Anthony Randolph,GSW,4.5,63,1129,0.263,0.093,2.2,-0.2,21.2,15.4,2.1
2008,Andrew Bogut,MIL,5.0,36,1124,0.375,0.205,4.8,3.3,18.0,15.8,3.1
2008,J.J. Redick,ORL,1.8,64,1111,0.154,0.068,1.6,-1.0,16.5,4.7,3.2
2008,Joe Smith,"CLE, OKC",4.5,57,1101,0.258,0.087,2.0,-0.4,16.3,11.5,1.8
2008,Rashad McCants,"MIN, SAC",2.5,58,1100,0.046,-0.039,-0.9,-4.3,24.2,4.8,3.0
2008,Trenton Hassell,BRK,2.0,53,1094,0.157,0.073,1.7,-0.8,8.5,6.4,2.2
2008,Hilton Armstrong,NOR,5.0,70,1092,0.179,0.008,0.2,-2.8,14.9,8.6,1.3
2008,Desmond Mason,OKC,2.5,39,1064,0.061,-0.023,-0.5,-3.8,13.3,7.1,2.1
2008,Sasha Pavlovic,CLE,2.5,66,1052,0.127,0.043,0.9,-1.8,13.9,5.8,3.3
2008,Chris Wilcox,"NYK, OKC",4.5,62,1049,0.182,0.012,0.3,-2.7,20.5,12.7,2.2
2008,Joel Anthony,MIA,4.9,65,1048,0.268,0.098,2.1,0.0,6.6,9.0,1.2
2008,Louis Amundson,PHO,4.0,76,1043,0.266,0.096,2.1,-0.1,14.8,12.4,1.3
2008,DeSagana Diop,"CHA, DAL",4.7,75,1036,0.284,0.113,2.4,0.4,7.9,12.6,1.5
2008,Ime Udoka,SAS,2.8,67,1034,0.171,0.086,1.9,-0.4,13.4,8.7,2.5
2008,Darko Milicic,MEM,4.6,61,1034,0.268,0.097,2.1,0.0,15.5,12.3,1.6
2008,Antonio Daniels,"NOR, WAS",1.0,74,1020,0.165,0.072,1.5,-0.8,14.1,3.6,8.3
